omega &   Ids                  &     peri              &   apo                     &   eccentricity           &    Zmax                    &   Lzmax             & Lzmin \\ 
  35  &   2M17535944$+$4708092 &  2.03$^{3.08}_{1.38}$ &  16.97$^{19.31}_{15.39}$  &  0.78$^{ 0.83}_{ 0.72}$  &   9.55$^{  9.99}_{  9.17}$ & $  -85.0 ^{   -50.0  }_{  -125.0 }$ & $  -102.0 ^{  -74.0  }_{  -134.0  }$ \\ 
  40  &   2M17535944$+$4708092 &  2.20$^{2.98}_{1.41}$ &  17.31$^{19.67}_{15.67}$  &  0.77$^{ 0.83}_{ 0.73}$  &   9.64$^{  9.97}_{  9.32}$ & $  -93.0 ^{   -57.0  }_{  -121.0 }$ & $  -107.0 ^{  -80.0  }_{  -134.0  }$ \\ 
  45  &   2M17535944$+$4708092 &  2.21$^{3.03}_{1.60}$ &  17.62$^{20.46}_{15.71}$  &  0.77$^{ 0.81}_{ 0.74}$  &   9.77$^{ 10.07}_{  9.47}$ & $  -92.0 ^{   -64.84 }_{  -124.0 }$ & $  -101.0 ^{  -78.0  }_{  -142.0  }$ \\ 
  50  &   2M17535944$+$4708092 &  2.17$^{3.14}_{1.63}$ &  18.53$^{19.39}_{15.51}$  &  0.78$^{ 0.80}_{ 0.72}$  &   9.96$^{ 10.30}_{  9.59}$ & $  -91.0 ^{   -65.0  }_{  -128.0 }$ & $  -110.0 ^{  -75.0  }_{  -136.0  }$ \\ 
  35  &   2M17252263$+$4903137 &  0.48$^{0.96}_{0.07}$ &  24.40$^{25.83}_{20.78}$  &  0.96$^{ 0.99}_{ 0.92}$  &  22.51$^{ 26.23}_{ 17.85}$ & $  -14.0 ^{   3.0    }_{  -36.0  }$ & $  -27.0  ^{  -7.0   }_{  -44.0   }$ \\ 
  40  &   2M17252263$+$4903137 &  0.51$^{0.95}_{0.09}$ &  24.05$^{27.00}_{21.76}$  &  0.95$^{ 0.99}_{ 0.92}$  &  22.49$^{ 26.07}_{ 17.70}$ & $  -17.0 ^{   5.0    }_{  -36.0  }$ & $  -27.0  ^{  -12.0  }_{  -45.0   }$ \\ 
  45  &   2M17252263$+$4903137 &  0.45$^{0.84}_{0.14}$ &  24.30$^{25.60}_{22.00}$  &  0.96$^{ 0.98}_{ 0.93}$  &  22.41$^{ 25.65}_{ 18.47}$ & $  -15.0 ^{   -2.0   }_{  -33.0  }$ & $  -27.0  ^{  -13.0  }_{  -40.0   }$ \\ 
  50  &   2M17252263$+$4903137 &  0.35$^{0.89}_{0.07}$ &  23.33$^{26.12}_{20.90}$  &  0.96$^{ 0.99}_{ 0.93}$  &  22.35$^{ 25.51}_{ 19.07}$ & $  -10.0 ^{   2.0    }_{  -34.0  }$ & $  -22.0  ^{  -9.0   }_{  -41.0   }$ \\ 
  35  &   2M16011638$-$1201525 &  0.05$^{0.22}_{0.02}$ &   7.90$^{ 9.08}_{ 7.50}$  &  0.98$^{ 0.99}_{ 0.94}$  &   2.94$^{  3.34}_{  2.58}$ & $   25.0 ^{    42.0  }_{   7.0   }$ & $   -17.0 ^{   -13.0 }_{   -29.0  }$ \\  
  40  &   2M16011638$-$1201525 &  0.44$^{0.97}_{0.03}$ &   6.61$^{ 8.37}_{ 6.34}$  &  0.87$^{ 0.99}_{ 0.73}$  &   2.64$^{  2.88}_{  2.42}$ & $   52.0 ^{    59.0  }_{   5.0   }$ & $   15.0  ^{   34.0  }_{   -37.0  }$ \\  
  45  &   2M16011638$-$1201525 &  0.41$^{0.99}_{0.06}$ &   6.61$^{ 6.82}_{ 6.32}$  &  0.88$^{ 0.98}_{ 0.72}$  &   2.47$^{  2.62}_{  2.31}$ & $   44.0 ^{    51.0  }_{   41.0  }$ & $   15.0  ^{   35.0  }_{   -0.16  }$ \\  
  50  &   2M16011638$-$1201525 &  0.48$^{0.94}_{0.05}$ &   6.53$^{ 6.89}_{ 6.37}$  &  0.86$^{ 0.98}_{ 0.74}$  &   2.54$^{  2.67}_{  2.39}$ & $   34.0 ^{    45.0  }_{   27.0  }$ & $   18.0  ^{   32.0  }_{   -3.0   }$ \\  
  35  &   2M16493657$-$2028146 &  0.02$^{0.08}_{0.01}$ &   2.67$^{ 3.02}_{ 2.30}$  &  0.97$^{ 0.99}_{ 0.94}$  &   2.47$^{  2.57}_{  2.31}$ & $   20.0 ^{    26.0  }_{   3.0   }$ & $   -10.0 ^{   -7.0  }_{   -25.16 }$ \\  
  40  &   2M16493657$-$2028146 &  0.02$^{0.05}_{0.01}$ &   2.73$^{ 3.20}_{ 2.23}$  &  0.98$^{ 0.99}_{ 0.95}$  &   2.46$^{  2.59}_{  2.28}$ & $   14.0 ^{    23.16 }_{   3.84  }$ & $   -11.0 ^{   -6.0  }_{   -22.0  }$ \\  
  45  &   2M16493657$-$2028146 &  0.04$^{0.13}_{0.01}$ &   2.40$^{ 3.08}_{ 2.17}$  &  0.96$^{ 0.98}_{ 0.89}$  &   2.42$^{  2.57}_{  2.29}$ & $    3.0 ^{     14.0 }_{    0.0  }$ & $    -17.0^{    -5.0 }_{    -20.0 }$ \\   
  50  &   2M16493657$-$2028146 &  0.03$^{0.09}_{0.01}$ &   2.39$^{ 3.43}_{ 2.01}$  &  0.97$^{ 0.98}_{ 0.93}$  &   2.45$^{  2.61}_{  2.30}$ & $    5.0 ^{     9.0  }_{    0.0  }$ & $    -15.0^{    -8.0 }_{    -34.0 }$ \\   
  35  &   2M16514646$-$2127071 &  0.23$^{0.46}_{0.04}$ &   3.97$^{ 4.40}_{ 3.65}$  &  0.88$^{ 0.97}_{ 0.80}$  &   2.31$^{  2.50}_{  2.13}$ & $   -5.0 ^{    2.0   }_{   -12.0 }$ & $   -36.0 ^{   -27.0 }_{   -43.0  }$ \\  
  40  &   2M16514646$-$2127071 &  0.06$^{0.49}_{0.02}$ &   3.98$^{ 4.98}_{ 3.32}$  &  0.96$^{ 0.98}_{ 0.81}$  &   2.23$^{  2.55}_{  1.76}$ & $    7.0 ^{     19.0 }_{    -13.0}$ & $    -32.0^{    -22.0}_{    -72.0 }$ \\   
  45  &   2M16514646$-$2127071 &  0.32$^{0.56}_{0.03}$ &   4.16$^{ 4.50}_{ 3.68}$  &  0.85$^{ 0.97}_{ 0.77}$  &   2.07$^{  2.45}_{  1.70}$ & $   -8.0 ^{    7.0   }_{   -17.0 }$ & $   -46.0 ^{   -28.0 }_{   -53.0  }$ \\  
  50  &   2M16514646$-$2127071 &  0.27$^{0.42}_{0.03}$ &   4.04$^{ 4.68}_{ 3.54}$  &  0.87$^{ 0.97}_{ 0.82}$  &   2.05$^{  2.41}_{  1.72}$ & $   -7.0 ^{    4.0   }_{   -12.0 }$ & $   -37.0 ^{   -26.0 }_{   -51.0  }$ \\  
  35  &   2M17024730$-$2210387 &  0.22$^{0.55}_{0.04}$ &   2.92$^{ 3.56}_{ 2.23}$  &  0.83$^{ 0.96}_{ 0.72}$  &   1.69$^{  1.79}_{  1.60}$ & $   -4.0 ^{    3.0   }_{   -15.0 }$ & $   -34.0 ^{   -24.0 }_{   -49.0  }$ \\  
  40  &   2M17024730$-$2210387 &  0.40$^{0.58}_{0.04}$ &   2.82$^{ 3.56}_{ 2.20}$  &  0.75$^{ 0.96}_{ 0.67}$  &   1.68$^{  1.77}_{  1.60}$ & $  -10.0 ^{   5.0    }_{  -15.0  }$ & $  -36.0  ^{  -24.0  }_{  -47.0   }$ \\ 
  45  &   2M17024730$-$2210387 &  0.39$^{0.59}_{0.06}$ &   3.12$^{ 3.61}_{ 2.48}$  &  0.78$^{ 0.95}_{ 0.68}$  &   1.63$^{  1.73}_{  1.46}$ & $   -8.0 ^{    0.0   }_{   -14.0 }$ & $   -38.0 ^{   -25.0 }_{   -50.16 }$ \\  
  50  &   2M17024730$-$2210387 &  0.28$^{0.47}_{0.02}$ &   3.22$^{ 3.53}_{ 2.58}$  &  0.84$^{ 0.98}_{ 0.74}$  &   1.62$^{  1.74}_{  1.45}$ & $   -6.0 ^{    11.0  }_{   -11.0 }$ & $   -44.0 ^{   -23.0 }_{   -64.0  }$ \\  
  35  &   2M17134700$-$2441353 &  1.41$^{2.31}_{0.42}$ &   5.31$^{ 8.32}_{ 3.51}$  &  0.59$^{ 0.78}_{ 0.53}$  &   3.83$^{  5.00}_{  2.67}$ & $  -32.0 ^{   -8.84  }_{  -68.0  }$ & $  -64.0  ^{  -38.0  }_{  -91.0   }$ \\ 
  40  &   2M17134700$-$2441353 &  1.41$^{2.88}_{0.45}$ &   5.05$^{ 8.89}_{ 4.27}$  &  0.60$^{ 0.80}_{ 0.53}$  &   3.82$^{  5.21}_{  2.60}$ & $  -29.0 ^{   -10.0  }_{  -84.0  }$ & $  -62.0  ^{  -44.0  }_{  -101.0  }$ \\ 
  45  &   2M17134700$-$2441353 &  1.28$^{2.79}_{0.35}$ &   5.41$^{ 8.42}_{ 3.90}$  &  0.61$^{ 0.83}_{ 0.53}$  &   3.81$^{  5.03}_{  2.64}$ & $  -31.0 ^{   -7.0   }_{  -80.0  }$ & $  -62.0  ^{  -42.0  }_{  -97.0   }$ \\ 
  50  &   2M17134700$-$2441353 &  1.15$^{2.79}_{0.56}$ &   5.09$^{ 9.04}_{ 3.58}$  &  0.62$^{ 0.75}_{ 0.51}$  &   3.82$^{  5.04}_{  2.63}$ & $  -26.0 ^{   -11.0  }_{  -80.0  }$ & $  -60.0  ^{  -37.0  }_{  -97.0   }$ \\ 
  35  &   2M17161691$-$2458586 &  0.27$^{0.58}_{0.01}$ &   2.00$^{ 3.38}_{ 1.53}$  &  0.80$^{ 0.97}_{ 0.61}$  &   1.53$^{  1.71}_{  1.30}$ & $   15.0 ^{    23.0  }_{   -3.0  }$ & $   -1.0  ^{   11.0  }_{   -37.0  }$ \\  
  40  &   2M17161691$-$2458586 &  0.27$^{0.57}_{0.01}$ &   2.02$^{ 3.54}_{ 1.59}$  &  0.81$^{ 0.97}_{ 0.60}$  &   1.53$^{  1.80}_{  1.28}$ & $   17.0 ^{    29.0  }_{   0.0   }$ & $   -1.0  ^{   10.0  }_{   -37.0  }$ \\  
  45  &   2M17161691$-$2458586 &  0.25$^{0.55}_{0.02}$ &   2.23$^{ 3.56}_{ 1.61}$  &  0.82$^{ 0.97}_{ 0.63}$  &   1.51$^{  1.79}_{  1.29}$ & $   19.0 ^{    30.0  }_{   -2.0  }$ & $   -2.0  ^{   9.0   }_{   -31.0  }$ \\  
  50  &   2M17161691$-$2458586 &  0.24$^{0.51}_{0.02}$ &   2.26$^{ 3.57}_{ 1.66}$  &  0.83$^{ 0.97}_{ 0.66}$  &   1.50$^{  1.76}_{  1.28}$ & $   20.0 ^{    33.0  }_{   -4.16 }$ & $   -2.0  ^{   9.0   }_{   -32.0  }$ \\  
  35  &   2M17173203$-$2439094 &  0.02$^{0.04}_{0.01}$ &   1.43$^{ 1.83}_{ 1.20}$  &  0.97$^{ 0.98}_{ 0.93}$  &   1.37$^{  1.53}_{  1.21}$ & $   11.0 ^{    15.0  }_{   9.0   }$ & $   -4.0  ^{   0.0   }_{   -9.0   }$ \\  
  40  &   2M17173203$-$2439094 &  0.02$^{0.09}_{0.01}$ &   1.45$^{ 1.85}_{ 1.23}$  &  0.96$^{ 0.98}_{ 0.85}$  &   1.39$^{  1.54}_{  1.15}$ & $   13.0 ^{    16.0  }_{   10.84 }$ & $   -2.0  ^{   1.0   }_{   -9.0   }$ \\  
  45  &   2M17173203$-$2439094 &  0.07$^{0.17}_{0.01}$ &   1.41$^{ 1.90}_{ 1.28}$  &  0.90$^{ 0.98}_{ 0.76}$  &   1.33$^{  1.55}_{  1.18}$ & $   12.0 ^{    16.0  }_{   11.0  }$ & $   0.0   ^{   2.0   }_{   -11.0  }$ \\  
  50  &   2M17173203$-$2439094 &  0.04$^{0.17}_{0.01}$ &   1.43$^{ 2.27}_{ 1.29}$  &  0.94$^{ 0.98}_{ 0.76}$  &   1.30$^{  1.52}_{  1.11}$ & $   13.0 ^{    18.0  }_{   10.0  }$ & $   0.0   ^{   2.0   }_{   -17.0  }$ \\  
  35  &   2M17193271$-$2732214 &  0.02$^{0.04}_{0.01}$ &   2.61$^{ 3.38}_{ 2.09}$  &  0.98$^{ 0.99}_{ 0.96}$  &   2.11$^{  2.52}_{  1.70}$ & $   15.0 ^{    21.0  }_{   11.0  }$ & $   -13.0 ^{   -8.84 }_{   -21.0  }$ \\  
  40  &   2M17193271$-$2732214 &  0.02$^{0.04}_{0.01}$ &   2.66$^{ 3.63}_{ 2.08}$  &  0.98$^{ 0.99}_{ 0.97}$  &   2.12$^{  2.45}_{  1.76}$ & $   16.0 ^{    20.0  }_{   11.0  }$ & $   -13.0 ^{   -9.0  }_{   -23.0  }$ \\  
  45  &   2M17193271$-$2732214 &  0.02$^{0.03}_{0.01}$ &   2.81$^{ 3.51}_{ 2.15}$  &  0.98$^{ 0.99}_{ 0.97}$  &   2.09$^{  2.44}_{  1.75}$ & $   17.0 ^{    22.0  }_{   12.84 }$ & $   -12.0 ^{   -7.0  }_{   -24.0  }$ \\  
  50  &   2M17193271$-$2732214 &  0.02$^{0.03}_{0.01}$ &   2.80$^{ 3.44}_{ 2.23}$  &  0.98$^{ 0.99}_{ 0.97}$  &   2.04$^{  2.33}_{  1.75}$ & $   18.0 ^{    22.0  }_{   14.84 }$ & $   -8.0  ^{   -4.0  }_{   -18.0  }$ \\  
  35  &   2M17205201$-$2903061 &  0.02$^{0.14}_{0.01}$ &   2.09$^{ 2.88}_{ 1.36}$  &  0.97$^{ 0.98}_{ 0.90}$  &   0.72$^{  0.81}_{  0.58}$ & $  3.0   ^{   7.0    }_{  -3.0   }$ & $  -28.0  ^{  -13.0  }_{  -42.0   }$ \\ 
  40  &   2M17205201$-$2903061 &  0.02$^{0.06}_{0.01}$ &   2.09$^{ 2.79}_{ 1.40}$  &  0.97$^{ 0.98}_{ 0.94}$  &   0.70$^{  0.76}_{  0.58}$ & $  3.0   ^{   5.0    }_{  0.0    }$ & $  -26.0  ^{  -13.0  }_{  -38.0   }$ \\ 
  45  &   2M17205201$-$2903061 &  0.02$^{0.25}_{0.01}$ &   2.19$^{ 2.92}_{ 1.38}$  &  0.96$^{ 0.98}_{ 0.84}$  &   0.71$^{  0.79}_{  0.59}$ & $  1.0   ^{   4.0    }_{  -7.0   }$ & $  -29.0  ^{  -14.0  }_{  -42.0   }$ \\ 
  50  &   2M17205201$-$2903061 &  0.02$^{0.25}_{0.01}$ &   2.15$^{ 2.97}_{ 1.36}$  &  0.96$^{ 0.98}_{ 0.84}$  &   0.74$^{  0.90}_{  0.64}$ & $  1.0   ^{   3.16   }_{  -7.0   }$ & $  -27.0  ^{  -11.0  }_{  -40.0   }$ \\ 
  35  &   2M17211817$-$2735530 &  0.01$^{0.03}_{0.00}$ &   1.03$^{ 1.75}_{ 0.68}$  &  0.97$^{ 0.98}_{ 0.94}$  &   0.92$^{  0.96}_{  0.86}$ & $  5.0   ^{   11.0   }_{  4.0    }$ & $  -6.0   ^{  0.0    }_{  -19.0   }$ \\ 
  40  &   2M17211817$-$2735530 &  0.01$^{0.03}_{0.00}$ &   1.03$^{ 1.83}_{ 0.71}$  &  0.97$^{ 0.98}_{ 0.95}$  &   0.92$^{  0.96}_{  0.86}$ & $  5.0   ^{   8.0    }_{  4.0    }$ & $  -5.0   ^{  0.0    }_{  -18.0   }$ \\ 
  45  &   2M17211817$-$2735530 &  0.01$^{0.03}_{0.00}$ &   1.02$^{ 1.84}_{ 0.73}$  &  0.97$^{ 0.98}_{ 0.94}$  &   0.93$^{  0.99}_{  0.84}$ & $  5.0   ^{   6.0    }_{  5.0    }$ & $  -7.0   ^{  0.0    }_{  -14.0   }$ \\ 
  50  &   2M17211817$-$2735530 &  0.01$^{0.03}_{0.00}$ &   1.03$^{ 1.80}_{ 0.76}$  &  0.97$^{ 0.98}_{ 0.93}$  &   0.92$^{  1.00}_{  0.83}$ & $  6.0   ^{   7.0    }_{  5.0    }$ & $  -6.0   ^{  0.0    }_{  -13.0   }$ \\ 
  35  &   2M17263951$-$2406247 &  0.02$^{0.07}_{0.00}$ &   1.42$^{ 2.85}_{ 0.82}$  &  0.97$^{ 0.98}_{ 0.91}$  &   1.15$^{  1.45}_{  0.89}$ & $  5.0   ^{   8.0    }_{  0.0    }$ & $  -12.0  ^{  -1.0   }_{  -30.16  }$ \\ 
  40  &   2M17263951$-$2406247 &  0.02$^{0.09}_{0.00}$ &   1.49$^{ 2.95}_{ 0.84}$  &  0.97$^{ 0.98}_{ 0.90}$  &   1.16$^{  1.43}_{  0.89}$ & $  4.0   ^{   8.0    }_{  -1.0   }$ & $  -11.0  ^{  -1.0   }_{  -35.16  }$ \\ 
  45  &   2M17263951$-$2406247 &  0.01$^{0.14}_{0.00}$ &   1.45$^{ 2.90}_{ 0.84}$  &  0.97$^{ 0.98}_{ 0.90}$  &   1.15$^{  1.44}_{  0.91}$ & $  5.0   ^{   9.0    }_{  -3.0   }$ & $  -10.0  ^{  0.0    }_{  -34.0   }$ \\ 
  50  &   2M17263951$-$2406247 &  0.01$^{0.13}_{0.00}$ &   1.46$^{ 3.07}_{ 0.88}$  &  0.97$^{ 0.98}_{ 0.90}$  &   1.13$^{  1.38}_{  0.90}$ & $  6.0   ^{   10.0   }_{  -2.0   }$ & $  -9.0   ^{  -1.0   }_{  -35.0   }$ \\ 
  35  &   2M17271907$-$2718040 &  0.06$^{0.50}_{0.02}$ &   4.56$^{ 5.32}_{ 4.04}$  &  0.96$^{ 0.98}_{ 0.82}$  &   2.45$^{  2.93}_{  1.85}$ & $  7.0   ^{   20.0   }_{  -16.0  }$ & $  -31.0  ^{  -21.0  }_{  -54.0   }$ \\ 
  40  &   2M17271907$-$2718040 &  0.24$^{0.72}_{0.02}$ &   4.74$^{ 5.29}_{ 4.10}$  &  0.90$^{ 0.98}_{ 0.75}$  &   2.33$^{  2.90}_{  1.86}$ & $  -6.0  ^{   10.0   }_{  -24.0  }$ & $  -42.0  ^{  -20.0  }_{  -56.0   }$ \\ 
  45  &   2M17271907$-$2718040 &  0.21$^{0.51}_{0.03}$ &   4.73$^{ 5.37}_{ 4.04}$  &  0.91$^{ 0.98}_{ 0.81}$  &   2.31$^{  2.79}_{  1.85}$ & $  -6.0  ^{   6.0    }_{  -15.0  }$ & $  -34.0  ^{  -20.0  }_{  -54.0   }$ \\ 
  50  &   2M17271907$-$2718040 &  0.28$^{0.68}_{0.03}$ &   4.61$^{ 5.24}_{ 4.03}$  &  0.88$^{ 0.98}_{ 0.76}$  &   2.23$^{  2.49}_{  1.96}$ & $  -8.0  ^{   6.0    }_{  -22.0  }$ & $  -30.0  ^{  -17.0  }_{  -50.0   }$ \\ 
  35  &   2M17303980$-$2330234 &  0.02$^{0.08}_{0.01}$ &   1.61$^{ 1.91}_{ 1.49}$  &  0.97$^{ 0.98}_{ 0.90}$  &   1.48$^{  1.75}_{  1.16}$ & $  14.5  ^{   23.0   }_{  1.0    }$ & $  -5.0   ^{  -3.0   }_{  -18.0   }$ \\ 
  40  &   2M17303980$-$2330234 &  0.02$^{0.17}_{0.01}$ &   1.57$^{ 1.85}_{ 1.46}$  &  0.97$^{ 0.98}_{ 0.82}$  &   1.49$^{  1.76}_{  1.20}$ & $  15.0  ^{   23.0   }_{  0.0    }$ & $  -5.0   ^{  -2.0   }_{  -16.0   }$ \\ 
  45  &   2M17303980$-$2330234 &  0.02$^{0.12}_{0.01}$ &   1.59$^{ 1.85}_{ 1.49}$  &  0.97$^{ 0.98}_{ 0.87}$  &   1.48$^{  1.74}_{  1.20}$ & $  15.0  ^{   22.0   }_{  2.0    }$ & $  -5.0   ^{  -1.0   }_{  -15.0   }$ \\ 
  50  &   2M17303980$-$2330234 &  0.02$^{0.21}_{0.01}$ &   1.62$^{ 1.84}_{ 1.51}$  &  0.97$^{ 0.98}_{ 0.78}$  &   1.48$^{  1.71}_{  1.18}$ & $  14.0  ^{   21.0   }_{  0.0    }$ & $  -6.0   ^{  -1.0   }_{  -15.0   }$ \\ 
  35  &   2M17305251$-$2651528 &  0.01$^{0.05}_{0.00}$ &   1.63$^{ 2.53}_{ 1.15}$  &  0.97$^{ 0.98}_{ 0.94}$  &   1.23$^{  1.34}_{  1.09}$ & $  5.0   ^{   12.0   }_{  0.0    }$ & $  -14.5  ^{  -5.0   }_{  -30.0   }$ \\ 
  40  &   2M17305251$-$2651528 &  0.02$^{0.08}_{0.00}$ &   1.48$^{ 2.63}_{ 1.18}$  &  0.96$^{ 0.98}_{ 0.92}$  &   1.24$^{  1.38}_{  1.08}$ & $  2.0   ^{   8.0    }_{  0.0    }$ & $  -16.0  ^{  -4.0   }_{  -31.0   }$ \\ 
  45  &   2M17305251$-$2651528 &  0.02$^{0.10}_{0.00}$ &   1.43$^{ 2.60}_{ 1.16}$  &  0.96$^{ 0.98}_{ 0.90}$  &   1.25$^{  1.41}_{  1.10}$ & $  2.0   ^{   8.0    }_{  -1.0   }$ & $  -14.0  ^{  -4.0   }_{  -29.0   }$ \\ 
  50  &   2M17305251$-$2651528 &  0.02$^{0.13}_{0.00}$ &   1.41$^{ 2.56}_{ 1.18}$  &  0.96$^{ 0.98}_{ 0.88}$  &   1.25$^{  1.41}_{  1.08}$ & $  0.0   ^{   9.0    }_{  -2.0   }$ & $  -13.0  ^{  -4.0   }_{  -27.0   }$ \\ 
  35  &   2M17333623$-$2548156 &  0.02$^{0.04}_{0.00}$ &   1.37$^{ 2.42}_{ 0.85}$  &  0.96$^{ 0.98}_{ 0.94}$  &   0.84$^{  1.03}_{  0.64}$ & $  2.0   ^{   8.0    }_{  0.0    }$ & $  -14.0  ^{  -7.0   }_{  -29.0   }$ \\ 
  40  &   2M17333623$-$2548156 &  0.02$^{0.06}_{0.00}$ &   1.35$^{ 2.53}_{ 0.76}$  &  0.96$^{ 0.98}_{ 0.91}$  &   0.84$^{  1.02}_{  0.64}$ & $  1.0   ^{   5.0    }_{  0.0    }$ & $  -14.0  ^{  -5.0   }_{  -30.0   }$ \\ 
  45  &   2M17333623$-$2548156 &  0.02$^{0.05}_{0.00}$ &   1.36$^{ 2.50}_{ 0.74}$  &  0.96$^{ 0.98}_{ 0.91}$  &   0.84$^{  1.05}_{  0.64}$ & $  1.0   ^{   4.0    }_{  0.0    }$ & $  -14.0  ^{  -5.0   }_{  -28.0   }$ \\ 
  50  &   2M17333623$-$2548156 &  0.02$^{0.09}_{0.00}$ &   1.33$^{ 2.56}_{ 0.74}$  &  0.96$^{ 0.98}_{ 0.86}$  &   0.82$^{  1.00}_{  0.64}$ & $  0.0   ^{   2.0    }_{  -1.0   }$ & $  -12.0  ^{  -5.0   }_{  -27.0   }$ \\ 
  35  &   2M17334208$-$2958347 &  0.26$^{0.69}_{0.03}$ &   3.38$^{ 4.18}_{ 2.60}$  &  0.85$^{ 0.97}_{ 0.71}$  &   0.27$^{  0.36}_{  0.18}$ & $  -8.0  ^{   0.0    }_{  -23.0  }$ & $  -47.0  ^{  -37.0  }_{  -58.0   }$ \\ 
  40  &   2M17334208$-$2958347 &  0.31$^{0.63}_{0.02}$ &   3.46$^{ 4.20}_{ 2.55}$  &  0.83$^{ 0.97}_{ 0.73}$  &   0.29$^{  0.39}_{  0.18}$ & $  -10.0 ^{   2.0    }_{  -21.0  }$ & $  -49.0  ^{  -33.0  }_{  -58.0   }$ \\ 
  45  &   2M17334208$-$2958347 &  0.30$^{0.49}_{0.07}$ &   3.46$^{ 4.41}_{ 2.68}$  &  0.84$^{ 0.94}_{ 0.78}$  &   0.31$^{  0.41}_{  0.20}$ & $  -9.0  ^{   -1.0   }_{  -15.0  }$ & $  -45.0  ^{  -38.0  }_{  -80.0   }$ \\ 
  50  &   2M17334208$-$2958347 &  0.25$^{1.02}_{0.07}$ &   3.87$^{ 4.24}_{ 2.63}$  &  0.86$^{ 0.94}_{ 0.61}$  &   0.33$^{  0.50}_{  0.18}$ & $  -6.0  ^{   -1.0   }_{  -31.0  }$ & $  -67.0  ^{  -34.0  }_{  -77.0   }$ \\ 
  35  &   2M17341660$-$2905083 &  0.71$^{1.23}_{0.36}$ &   3.98$^{ 4.48}_{ 3.40}$  &  0.69$^{ 0.80}_{ 0.56}$  &   0.55$^{  0.66}_{  0.37}$ & $  -23.0 ^{   -11.0  }_{  -39.0  }$ & $  -58.0  ^{  -51.0  }_{  -73.0   }$ \\ 
  40  &   2M17341660$-$2905083 &  0.73$^{1.09}_{0.36}$ &   4.03$^{ 4.65}_{ 3.39}$  &  0.69$^{ 0.80}_{ 0.61}$  &   0.59$^{  0.91}_{  0.35}$ & $  -23.0 ^{   -11.0  }_{  -35.0  }$ & $  -58.0  ^{  -49.0  }_{  -85.0   }$ \\ 
  45  &   2M17341660$-$2905083 &  0.62$^{0.79}_{0.40}$ &   4.20$^{ 4.42}_{ 3.54}$  &  0.73$^{ 0.80}_{ 0.68}$  &   0.55$^{  0.83}_{  0.37}$ & $  -19.0 ^{   -11.0  }_{  -25.0  }$ & $  -74.0  ^{  -49.0  }_{  -84.0   }$ \\ 
  50  &   2M17341660$-$2905083 &  0.66$^{1.17}_{0.28}$ &   3.95$^{ 4.40}_{ 3.78}$  &  0.71$^{ 0.85}_{ 0.58}$  &   0.57$^{  0.85}_{  0.38}$ & $  -16.0 ^{   -7.0   }_{  -36.0  }$ & $  -68.0  ^{  -62.0  }_{  -77.16  }$ \\ 
  35  &   2M17343610$-$2909472 &  0.02$^{0.09}_{0.00}$ &   1.88$^{ 2.80}_{ 0.96}$  &  0.97$^{ 0.98}_{ 0.92}$  &   0.84$^{  1.16}_{  0.58}$ & $  3.0   ^{   6.0    }_{  -2.0   }$ & $  -24.0  ^{  -7.0   }_{  -37.0   }$ \\ 
  40  &   2M17343610$-$2909472 &  0.02$^{0.10}_{0.00}$ &   1.89$^{ 2.77}_{ 0.95}$  &  0.97$^{ 0.98}_{ 0.92}$  &   0.87$^{  1.22}_{  0.58}$ & $  3.0   ^{   7.0    }_{  -2.0   }$ & $  -23.0  ^{  -7.0   }_{  -36.0   }$ \\ 
  45  &   2M17343610$-$2909472 &  0.02$^{0.17}_{0.00}$ &   1.89$^{ 2.84}_{ 1.02}$  &  0.96$^{ 0.98}_{ 0.88}$  &   0.88$^{  1.21}_{  0.59}$ & $  2.5   ^{   6.0    }_{  -4.0   }$ & $  -21.0  ^{  -7.84  }_{  -38.0   }$ \\ 
  50  &   2M17343610$-$2909472 &  0.02$^{0.12}_{0.00}$ &   1.91$^{ 2.85}_{ 0.94}$  &  0.97$^{ 0.98}_{ 0.90}$  &   0.82$^{  1.05}_{  0.59}$ & $  2.0   ^{   5.0    }_{  -2.0   }$ & $  -19.0  ^{  -5.0   }_{  -35.0   }$ \\ 
  35  &   2M17343654$-$1956596 &  0.05$^{0.40}_{0.01}$ &   2.29$^{ 2.91}_{ 2.00}$  &  0.95$^{ 0.98}_{ 0.75}$  &   1.86$^{  2.23}_{  1.52}$ & $  5.0   ^{   22.0   }_{  -7.16  }$ & $  -17.0  ^{  -7.0   }_{  -34.0   }$ \\ 
  40  &   2M17343654$-$1956596 &  0.04$^{0.42}_{0.01}$ &   2.27$^{ 2.94}_{ 1.98}$  &  0.96$^{ 0.98}_{ 0.69}$  &   1.86$^{  2.24}_{  1.55}$ & $  5.0   ^{   20.0   }_{  -9.0   }$ & $  -23.0  ^{  -7.0   }_{  -34.0   }$ \\ 
  45  &   2M17343654$-$1956596 &  0.03$^{0.44}_{0.01}$ &   2.38$^{ 3.19}_{ 2.09}$  &  0.97$^{ 0.98}_{ 0.68}$  &   1.88$^{  2.28}_{  1.54}$ & $  11.0  ^{   19.0   }_{  -9.0   }$ & $  -19.0  ^{  -8.0   }_{  -39.0   }$ \\ 
